customer_id,tenure_months,monthly_charges,contract_type,login_count_last_month,support_tickets,days_since_last_login,payment_method,internet_service,online_security,tech_support,streaming_tv,paperless_billing,senior_citizen,total_charges,churned
CUST_00406,65,76.6258309256813,One Year,34,14,40,Bank Transfer,DSL,No,No,Yes,Yes,0,5045.803877590922,Yes
CUST_00407,33,126.31844810275281,Month-to-Month,50,1,9,Credit Card,No,No,Yes,Yes,No,0,4170.207432561949,Yes
CUST_00408,40,35.6271771981791,Two Year,10,3,16,Electronic Check,Fiber Optic,No,No,Yes,Yes,0,1428.8905540062633,Yes
CUST_00409,43,90.78358273491044,Month-to-Month,23,6,16,Bank Transfer,DSL,No,No,No,No,1,4070.269697454152,Yes
CUST_00410,44,20.748625864755805,Month-to-Month,48,4,66,Electronic Check,No,No,Yes,Yes,Yes,0,870.1788205253316,Yes
CUST_00411,29,62.19615788703514,Month-to-Month,20,11,61,Bank Transfer,No,No internet service,Yes,No,No,0,1853.000022031506,Yes
CUST_00412,13,67.63999953328172,Month-to-Month,50,5,0,Credit Card,No,No internet service,No,Yes,Yes,0,839.9310656976813,Yes
CUST_00413,12,71.5024499092032,Month-to-Month,1,1,11,Electronic Check,Fiber Optic,No,Yes,Yes,No,0,818.4016205216161,Yes
CUST_00414,46,110.41073686968208,Month-to-Month,39,2,3,Credit Card,DSL,No internet service,No,No internet service,Yes,0,5043.249049553641,No
CUST_00415,2,70.51255316514494,Month-to-Month,18,6,41,Electronic Check,Fiber Optic,No,Yes,Yes,Yes,0,134.86336933062722,Yes
CUST_00416,35,78.33017094092898,Month-to-Month,38,10,12,Electronic Check,DSL,No,Yes,No internet service,No,0,2820.8264158920974,Yes
CUST_00417,8,50.88073701366257,One Year,27,1,84,Credit Card,No,No,No,No internet service,Yes,0,408.2492497038856,Yes
CUST_00418,26,68.52273291181422,One Year,58,11,85,Cash,DSL,Yes,No,Yes,No,1,1697.6850264673392,Yes
CUST_00419,34,49.54505154420969,Month-to-Month,16,5,3,Bank Transfer,DSL,Yes,No internet service,Yes,Yes,0,1607.1276341156697,Yes
CUST_00420,7,29.515470089897672,Month-to-Month,5,4,81,Credit Card,Fiber Optic,Yes,No,Yes,No,0,208.93611586300256,Yes
CUST_00421,68,98.44831713957913,Two Year,18,9,68,Electronic Check,Fiber Optic,No,Yes,No,Yes,0,6899.411679965433,Yes
CUST_00422,58,106.86766381215212,One Year,55,0,18,Credit Card,No,No,No,No,No,1,6159.7706321768455,Yes
CUST_00423,29,100.53374498124988,One Year,37,11,1,Electronic Check,Fiber Optic,No,No,No,No,0,2931.3914824641433,Yes
CUST_00424,36,80.2542256940744,Month-to-Month,27,10,11,Electronic Check,DSL,No internet service,Yes,No,Yes,0,2975.777415416866,Yes
CUST_00425,21,69.37215142329987,One Year,1,14,80,Cash,DSL,No,No internet service,Yes,No,0,1472.9138870708584,Yes
CUST_00426,36,132.2333744443373,One Year,37,9,73,Bank Transfer,Fiber Optic,No,Yes,No internet service,No,1,4629.3763027958685,Yes
CUST_00427,10,87.48063206770834,One Year,54,10,5,Bank Transfer,DSL,Yes,No internet service,No,Yes,0,884.6961833566803,Yes
CUST_00428,24,82.29364409186502,Two Year,36,3,7,Electronic Check,Fiber Optic,Yes,No internet service,No,No,0,2000.3832601614233,Yes
CUST_00429,64,23.33346855483664,Month-to-Month,50,10,50,Credit Card,Fiber Optic,No,No,No internet service,Yes,0,1528.3021659214332,Yes
CUST_00430,49,64.36221759140032,Month-to-Month,51,1,10,Bank Transfer,Fiber Optic,No,No internet service,No,No,0,3191.869342706117,Yes
CUST_00431,36,69.42543044216143,One Year,3,3,62,Bank Transfer,No,No,No,Yes,Yes,0,2616.5939087169377,Yes
CUST_00432,24,71.84696151659706,Two Year,21,0,56,Credit Card,No,Yes,Yes,No,Yes,0,1672.1296798361805,Yes
CUST_00433,23,95.4224079995532,Month-to-Month,25,1,11,Bank Transfer,No,No,No,No,Yes,0,2293.7169493917477,Yes
CUST_00434,62,89.3683310744942,Month-to-Month,48,12,72,Electronic Check,DSL,Yes,Yes,Yes,Yes,1,5562.079811472971,Yes
CUST_00435,37,99.0276620631478,Month-to-Month,42,7,1,Electronic Check,DSL,Yes,No,No internet service,No,0,3727.0286302477384,Yes
CUST_00436,12,119.43482400047668,Month-to-Month,35,5,7,Credit Card,DSL,Yes,No,Yes,No,1,1375.8120076692444,Yes
CUST_00437,55,125.68814603309215,One Year,57,1,10,Credit Card,No,Yes,No,No,Yes,0,6830.291994960437,No
CUST_00438,13,113.35599990944428,One Year,12,11,52,Credit Card,No,No,Yes,No,Yes,0,1513.324464075487,Yes
CUST_00439,23,144.21808047414152,Month-to-Month,51,14,9,Electronic Check,No,Yes,No,Yes,No,0,3385.6485625862792,Yes
CUST_00440,30,22.370235747927012,Month-to-Month,57,5,84,Credit Card,DSL,No internet service,No internet service,No internet service,Yes,0,640.2455015440331,Yes
CUST_00441,17,45.451138138861,Month-to-Month,31,9,83,Electronic Check,No,No,Yes,No internet service,Yes,0,776.2695442820128,Yes
CUST_00442,62,20.983173747158474,Month-to-Month,16,8,7,Credit Card,Fiber Optic,Yes,No,No,Yes,0,1247.3935450067102,Yes
CUST_00443,13,104.1717128400984,One Year,40,6,35,Electronic Check,DSL,Yes,Yes,Yes,Yes,0,1421.3827445366223,Yes
CUST_00444,59,136.7439713634983,Two Year,35,8,75,Bank Transfer,Fiber Optic,No,No,Yes,Yes,0,8388.428999065154,Yes
CUST_00445,19,51.652698554918906,Two Year,54,4,13,Electronic Check,DSL,Yes,Yes,Yes,No,0,934.4000676133485,No
CUST_00446,49,140.51449082351985,Month-to-Month,59,6,53,Credit Card,Fiber Optic,No internet service,No,Yes,Yes,0,7132.147818873981,Yes
CUST_00447,12,27.83476073764291,Two Year,45,10,84,Electronic Check,DSL,No internet service,Yes,No,No,0,348.02679594510903,Yes
CUST_00448,61,141.47668348471686,One Year,18,14,85,Credit Card,Fiber Optic,Yes,Yes,No internet service,Yes,1,8503.688670818527,Yes
CUST_00449,19,65.71094934115247,One Year,57,13,20,Electronic Check,Fiber Optic,No,No internet service,No,Yes,0,1275.9129955386686,Yes
CUST_00450,9,33.18470769839815,Month-to-Month,59,6,49,Electronic Check,No,Yes,Yes,No internet service,No,0,296.9332260525489,Yes
CUST_00451,71,83.16332869422233,Month-to-Month,34,11,38,Credit Card,Fiber Optic,No,No,No,Yes,1,5996.254853275573,Yes
CUST_00452,28,53.38095380366603,Month-to-Month,45,11,19,Electronic Check,Fiber Optic,No,Yes,No,Yes,1,1470.799480562307,Yes
CUST_00453,52,57.03347725504997,Month-to-Month,39,2,87,Bank Transfer,No,Yes,No,No internet service,No,0,2913.116485806303,Yes
CUST_00454,16,59.947695440417256,Month-to-Month,55,6,86,Credit Card,No,Yes,No,No,Yes,0,951.915104300464,Yes
CUST_00455,69,124.39336671824624,Month-to-Month,58,0,6,Bank Transfer,DSL,No,Yes,No internet service,No,0,8278.928067113497,No
CUST_00456,12,90.09096596778308,Month-to-Month,27,8,8,Credit Card,Fiber Optic,No,Yes,Yes,Yes,0,1116.890746624063,Yes
CUST_00457,25,60.470000890280474,One Year,0,9,0,Electronic Check,DSL,Yes,No,Yes,No,0,1488.8769262515539,Yes
CUST_00458,52,99.34339183041939,Month-to-Month,41,12,25,Electronic Check,DSL,No,No,No internet service,Yes,0,5114.275068829785,Yes
CUST_00459,53,113.09958764901516,Month-to-Month,17,5,37,Credit Card,Fiber Optic,No,No,No,Yes,0,6230.485440699169,Yes
CUST_00460,23,55.44112009535939,Two Year,47,4,37,Bank Transfer,No,No internet service,No,No internet service,No,0,1274.7152492742935,No
CUST_00461,16,73.7613831982957,Two Year,39,6,60,Electronic Check,DSL,Yes,No,No internet service,No,0,1185.4048984777737,Yes
CUST_00462,57,35.84519213380318,One Year,32,4,43,Cash,No,No,Yes,Yes,Yes,0,2136.4465506775105,Yes
CUST_00463,39,43.54941543950844,Two Year,11,9,85,Bank Transfer,No,No,Yes,No,Yes,0,1764.1098630327274,Yes
CUST_00464,53,108.54532101544777,One Year,7,4,43,Cash,No,Yes,Yes,Yes,Yes,0,5562.749450211748,Yes
CUST_00465,42,43.5869852004315,Two Year,23,10,73,Bank Transfer,DSL,No,Yes,No,No,0,1825.749978820998,Yes
CUST_00466,58,88.27123987671783,Month-to-Month,15,9,61,Bank Transfer,No,No,Yes,No,No,0,5361.02294644679,Yes
CUST_00467,39,112.17601402391625,Month-to-Month,49,10,5,Electronic Check,DSL,No internet service,No,Yes,No,0,4319.026531245387,Yes
CUST_00468,14,33.8940000023167,Month-to-Month,3,6,16,Bank Transfer,Fiber Optic,Yes,No,No,Yes,0,468.42193854808454,Yes
CUST_00469,5,93.75058855175746,Month-to-Month,37,9,50,Bank Transfer,DSL,No,No internet service,No,No,0,454.45739512865737,Yes
CUST_00470,35,53.353161881177286,Month-to-Month,43,14,37,Bank Transfer,DSL,No,Yes,Yes,Yes,0,1795.3408811993975,Yes
CUST_00471,18,145.18049378088537,One Year,26,6,23,Electronic Check,Fiber Optic,No internet service,No,No internet service,Yes,0,2676.0465107796954,Yes
CUST_00472,9,82.86093407359022,One Year,8,12,50,Electronic Check,Fiber Optic,No,No internet service,No,Yes,0,765.8858858407552,Yes
CUST_00473,58,124.77903147077055,One Year,46,10,9,Bank Transfer,DSL,No internet service,No,No internet service,No,0,7576.617128636904,Yes
CUST_00474,17,91.52945048031403,Month-to-Month,15,14,71,Credit Card,DSL,No internet service,Yes,Yes,No,0,1598.5445497776518,Yes
CUST_00475,7,25.643629271126493,Two Year,55,2,20,Bank Transfer,Fiber Optic,Yes,Yes,Yes,Yes,0,174.8984434504323,Yes
CUST_00476,46,102.30967882722291,One Year,11,2,69,Bank Transfer,DSL,No internet service,Yes,No,No,0,4489.812810255229,Yes
CUST_00477,13,143.68243448686542,Month-to-Month,30,9,84,Credit Card,No,No internet service,Yes,Yes,No,0,1958.5451210595702,Yes
CUST_00478,40,98.20953661902305,One Year,23,11,56,Electronic Check,DSL,Yes,No,No internet service,Yes,1,3865.704411726723,Yes
CUST_00479,42,126.49455172548272,Month-to-Month,54,12,38,Bank Transfer,DSL,No,Yes,Yes,Yes,0,5212.875955573365,Yes
CUST_00480,9,134.946840235293,Month-to-Month,13,14,87,Credit Card,Fiber Optic,No,Yes,No,No,0,1263.8256976670982,Yes
CUST_00481,50,49.650370353361225,Two Year,44,2,32,Credit Card,Fiber Optic,Yes,No,No,No,1,2503.644725067021,Yes
CUST_00482,27,47.565829188069465,Month-to-Month,24,5,58,Credit Card,Fiber Optic,Yes,No,Yes,Yes,1,1247.658937666401,Yes
CUST_00483,66,99.42752855062892,Month-to-Month,33,11,17,Cash,DSL,Yes,No,Yes,Yes,0,6817.550277700144,Yes
CUST_00484,5,73.4337010748716,Two Year,2,14,55,Credit Card,No,Yes,No,No,Yes,0,385.2831621504245,Yes
CUST_00485,29,129.18196937267365,One Year,57,5,56,Credit Card,Fiber Optic,No,No,No,Yes,0,3591.4354471895354,Yes
CUST_00486,37,137.00300604174146,Month-to-Month,23,12,75,Bank Transfer,DSL,Yes,Yes,Yes,No,0,5252.740603021974,Yes
CUST_00487,38,65.94477930935335,Month-to-Month,53,12,47,Credit Card,Fiber Optic,No internet service,No,No internet service,Yes,0,2478.465924770071,Yes
CUST_00488,8,50.793172666682665,Month-to-Month,41,2,41,Credit Card,No,No,No,Yes,No,0,407.3235540790009,Yes
CUST_00489,65,121.46831698170203,One Year,8,2,26,Credit Card,DSL,Yes,No internet service,No,Yes,0,8222.956093627048,Yes
CUST_00490,17,55.72478462125769,Month-to-Month,25,7,73,Bank Transfer,DSL,No,Yes,No,Yes,0,992.1655599002601,Yes
CUST_00491,71,126.93986140677819,Month-to-Month,19,7,51,Bank Transfer,No,No,No,Yes,Yes,0,8798.374910104569,Yes
CUST_00492,45,75.08597297433917,Two Year,39,6,41,Bank Transfer,Fiber Optic,No internet service,Yes,No internet service,No,1,3281.8448272143846,Yes
CUST_00493,4,106.78148690789116,One Year,9,9,31,Bank Transfer,Fiber Optic,Yes,No,Yes,Yes,0,409.20872138882964,Yes
CUST_00494,36,32.41959079850686,Month-to-Month,18,3,25,Cash,DSL,Yes,Yes,Yes,No,0,1174.3177286901655,Yes
CUST_00495,70,101.10171220795449,One Year,2,14,24,Bank Transfer,DSL,No internet service,Yes,Yes,Yes,0,6732.89185554429,Yes
CUST_00496,31,78.72979823583978,One Year,23,3,74,Credit Card,Fiber Optic,No internet service,No internet service,No,Yes,0,2419.121434625482,Yes
CUST_00497,19,96.25910021281163,Month-to-Month,4,2,22,Credit Card,DSL,No,No,No,Yes,0,1750.8981297258063,Yes
CUST_00498,61,41.841847006832246,Month-to-Month,2,4,56,Bank Transfer,Fiber Optic,No,No,No,Yes,1,2528.162944842502,Yes
CUST_00499,54,115.79358684274368,Two Year,57,2,51,Electronic Check,Fiber Optic,Yes,Yes,Yes,No,1,5965.180018730711,No
CUST_00500,39,132.1636200806197,Month-to-Month,26,12,86,Credit Card,DSL,No,Yes,Yes,Yes,0,5327.164937178865,Yes
CUST_00501,19,48.17617401180084,One Year,15,7,30,Electronic Check,No,Yes,No,No internet service,No,0,888.7783432241895,Yes
CUST_00502,39,32.44289221762102,Month-to-Month,48,6,63,Credit Card,No,Yes,No internet service,Yes,Yes,0,1243.5491646694256,Yes
CUST_00503,67,23.073016186023732,Month-to-Month,14,12,70,Bank Transfer,Fiber Optic,No internet service,No internet service,No internet service,Yes,0,1603.0975113461332,Yes
CUST_00504,45,103.45629505762459,Month-to-Month,34,2,32,Electronic Check,DSL,Yes,No,Yes,Yes,0,4770.183261960493,Yes
CUST_00505,13,98.9222246915415,Month-to-Month,11,8,84,Credit Card,DSL,No,No,No internet service,Yes,0,1249.8575655748873,Yes
CUST_00506,58,91.0706636528291,Month-to-Month,40,11,1,Bank Transfer,Fiber Optic,No internet service,No internet service,Yes,No,0,5055.97154835655,Yes
CUST_00507,20,50.1531224950768,Month-to-Month,52,13,17,Credit Card,DSL,Yes,No,No,No,0,1024.6958766007394,Yes
CUST_00508,61,70.81777946771692,Two Year,43,12,46,Electronic Check,No,No internet service,No,Yes,Yes,0,4272.669311294036,Yes
CUST_00509,39,97.2819235742025,Two Year,25,4,32,Credit Card,DSL,No internet service,Yes,Yes,Yes,1,3894.9456385353833,No
CUST_00510,1,84.57969165169202,One Year,46,8,83,Electronic Check,Fiber Optic,No,No,Yes,No,0,84.11699652326799,Yes
CUST_00511,3,148.41211762793534,Two Year,33,6,34,Credit Card,Fiber Optic,Yes,No,Yes,No,0,438.37982048369304,Yes
CUST_00512,62,37.737167832375306,Month-to-Month,22,14,50,Electronic Check,Fiber Optic,No,No internet service,Yes,No,0,2328.2879134697428,Yes
CUST_00513,63,110.3687920261872,Two Year,30,6,17,Bank Transfer,DSL,No,No,No,Yes,0,7126.062774122874,Yes
CUST_00514,25,72.56143985355797,Month-to-Month,49,5,87,Electronic Check,Fiber Optic,No,Yes,No,Yes,0,1887.0002041631496,Yes
CUST_00515,56,75.66594994032991,Two Year,19,1,71,Credit Card,DSL,Yes,No,No,No,0,4046.516357177705,Yes
CUST_00516,33,113.28770953556291,Two Year,11,8,29,Cash,No,No internet service,No internet service,No,No,0,3747.50850089419,Yes
CUST_00517,38,110.01669967216806,One Year,22,5,43,Credit Card,DSL,Yes,Yes,No,Yes,0,3985.330151217752,Yes
CUST_00518,6,148.86327918128447,Two Year,3,7,52,Credit Card,No,No,Yes,No,No,0,890.3580798566052,Yes
CUST_00519,58,36.69125762903628,One Year,22,0,9,Bank Transfer,No,Yes,Yes,No,No,0,2210.0847094302467,Yes
CUST_00520,44,33.534254419941625,Month-to-Month,47,4,86,Credit Card,DSL,No,No,No,Yes,1,1455.0847387091776,Yes
CUST_00521,45,114.16404622673635,Month-to-Month,54,11,51,Credit Card,No,No internet service,No,No internet service,Yes,1,5359.548384586736,Yes
CUST_00522,32,95.19029921083319,One Year,47,0,48,Cash,DSL,Yes,No,Yes,Yes,0,3085.874085133514,Yes
CUST_00523,45,55.64088665277476,Month-to-Month,0,9,10,Cash,No,Yes,Yes,Yes,Yes,0,2612.545446606439,Yes
CUST_00524,61,30.32451796856826,One Year,53,10,65,Bank Transfer,Fiber Optic,No,No internet service,No,No,0,1897.3661651974155,Yes
CUST_00525,47,31.13557244753597,Two Year,24,13,57,Cash,DSL,No,Yes,Yes,Yes,0,1405.3397214691138,Yes
CUST_00526,21,136.24481370633538,Month-to-Month,1,7,89,Bank Transfer,Fiber Optic,No,Yes,No internet service,No,0,2784.2197009656284,Yes
CUST_00527,36,44.94275221343658,One Year,29,7,35,Credit Card,DSL,No,No,No internet service,No,0,1600.816503952266,Yes
CUST_00528,19,62.0383030750177,Two Year,2,0,32,Electronic Check,No,Yes,No,Yes,Yes,0,1139.8423408767512,Yes
CUST_00529,20,49.46533228950844,Two Year,57,8,46,Electronic Check,DSL,No internet service,Yes,Yes,Yes,0,988.8032474690831,Yes
CUST_00530,57,66.14951975815185,Two Year,20,1,12,Cash,Fiber Optic,No internet service,Yes,No,No,0,3759.7269245388775,No
CUST_00531,18,29.02509955699214,One Year,24,11,39,Credit Card,Fiber Optic,No,Yes,No,No,1,546.2891355896272,Yes
CUST_00532,47,87.47777281807515,Two Year,19,8,88,Electronic Check,No,No internet service,No,Yes,No,0,4084.207837589799,Yes
CUST_00533,49,28.789633266987938,One Year,48,0,67,Credit Card,DSL,No,No,No,Yes,0,1450.9851757211077,Yes
CUST_00534,14,124.04634601690701,Month-to-Month,51,11,41,Credit Card,Fiber Optic,No,No,No,Yes,0,1813.3931879339314,Yes
CUST_00535,15,50.38257064835629,Month-to-Month,21,9,18,Credit Card,Fiber Optic,Yes,No,Yes,Yes,0,784.2290593406266,Yes
CUST_00536,31,90.20154889858638,One Year,20,13,81,Cash,Fiber Optic,No,No,Yes,No,0,2714.784258164765,Yes
CUST_00537,1,134.41028138298958,Month-to-Month,32,13,18,Electronic Check,DSL,No,Yes,No,Yes,0,134.35691907993944,Yes
CUST_00538,54,104.61405797613524,One Year,51,8,57,Electronic Check,DSL,Yes,No internet service,Yes,No,0,5563.144910802597,Yes
CUST_00539,3,89.28451225167359,One Year,37,3,22,Bank Transfer,DSL,No,No internet service,No internet service,Yes,0,265.1712164867448,Yes
CUST_00540,16,62.16338790499883,Month-to-Month,14,8,53,Credit Card,Fiber Optic,No,Yes,No,No,0,980.7698556738801,Yes
CUST_00541,57,63.29024869756573,One Year,57,6,79,Credit Card,DSL,No,Yes,No,No,0,3725.2797025485343,Yes
CUST_00542,12,107.03330417576471,One Year,57,10,64,Credit Card,Fiber Optic,No,Yes,No internet service,Yes,1,1278.2523920237143,Yes
CUST_00543,16,149.2381169587518,Month-to-Month,45,5,11,Bank Transfer,DSL,No internet service,Yes,No internet service,No,0,2393.4676273828964,Yes
CUST_00544,24,106.03909468041923,Month-to-Month,51,14,23,Electronic Check,No,Yes,No,Yes,Yes,0,2667.71814666342,Yes
CUST_00545,28,92.51184425810324,Month-to-Month,14,4,33,Bank Transfer,No,No,No,Yes,Yes,0,2476.3516779110946,Yes
CUST_00546,8,114.98456633110199,Month-to-Month,45,10,52,Credit Card,Fiber Optic,No,No,No,Yes,1,918.768782195805,Yes
CUST_00547,36,80.47672959688336,Two Year,24,8,7,Credit Card,Fiber Optic,No,No,No,Yes,0,2976.5623890657475,Yes
CUST_00548,8,27.818504538102076,Month-to-Month,20,1,17,Credit Card,DSL,No,No,Yes,Yes,0,214.78471418545382,Yes
CUST_00549,58,93.09858606412827,One Year,23,13,56,Bank Transfer,DSL,Yes,No,No internet service,No,1,5459.941907528095,Yes
CUST_00550,60,144.49128698569945,Month-to-Month,56,12,4,Cash,DSL,No internet service,Yes,Yes,No,0,8443.60680328096,Yes
CUST_00551,50,42.789382506495755,Month-to-Month,57,10,25,Electronic Check,Fiber Optic,No,Yes,Yes,Yes,0,2218.0741010009174,Yes
CUST_00552,28,109.70063580668655,Two Year,4,13,29,Electronic Check,Fiber Optic,No internet service,No,Yes,No,0,3018.5094280041826,Yes
CUST_00553,41,46.12137952567734,One Year,5,11,53,Bank Transfer,No,No,Yes,No,No,0,1858.6527398960413,Yes
CUST_00554,64,89.65759898150057,Month-to-Month,48,1,12,Bank Transfer,Fiber Optic,No,Yes,No,No,0,5794.430830064648,Yes
CUST_00555,27,32.56793845407355,Month-to-Month,42,10,82,Credit Card,Fiber Optic,No internet service,No internet service,Yes,No,0,851.5089381810562,Yes
CUST_00556,63,78.54822171356406,Month-to-Month,47,11,28,Electronic Check,Fiber Optic,No,No,Yes,Yes,0,4842.089294181877,Yes
CUST_00557,17,118.30123275638199,Month-to-Month,43,14,2,Electronic Check,Fiber Optic,No,Yes,Yes,Yes,0,1994.3546135225567,Yes
CUST_00558,33,65.18429815106768,One Year,46,8,89,Credit Card,DSL,No,No,No,No,0,2119.5981455337956,Yes
CUST_00559,29,106.43852418333834,Month-to-Month,22,11,57,Bank Transfer,Fiber Optic,No internet service,No,Yes,Yes,0,3094.3960949906864,Yes
CUST_00560,13,123.4084949026648,Month-to-Month,3,2,75,Bank Transfer,Fiber Optic,No,Yes,No internet service,Yes,0,1620.295806009509,Yes
CUST_00561,46,140.53311653232885,Month-to-Month,26,7,1,Electronic Check,Fiber Optic,No,Yes,Yes,Yes,0,6507.620691702341,Yes
CUST_00562,35,50.50347064120896,Two Year,17,10,74,Cash,No,Yes,No internet service,No internet service,Yes,0,1794.872594307026,Yes
CUST_00563,6,71.91106905521005,Two Year,20,14,27,Bank Transfer,DSL,No internet service,Yes,Yes,Yes,1,423.17145165899274,Yes
CUST_00564,69,39.814081732954264,Month-to-Month,27,8,81,Bank Transfer,DSL,Yes,Yes,No,Yes,0,2644.5445121690127,Yes
CUST_00565,47,149.02285528058877,One Year,34,7,76,Credit Card,Fiber Optic,No,No,Yes,Yes,1,7186.745735350691,Yes
CUST_00566,25,140.5101258301584,Month-to-Month,21,3,85,Credit Card,Fiber Optic,No,No,Yes,No,0,3635.9736350094304,Yes
CUST_00567,66,90.19442693647275,Month-to-Month,39,11,75,Credit Card,DSL,No,Yes,No internet service,Yes,0,5808.182065823909,Yes
CUST_00568,10,129.46432826893476,One Year,22,0,1,Credit Card,No,No,Yes,No internet service,Yes,0,1282.6150052025648,Yes
CUST_00569,56,87.72453704536548,Two Year,2,3,6,Electronic Check,No,Yes,Yes,No,Yes,0,4911.871191775354,Yes
CUST_00570,30,101.06613944035877,Two Year,39,13,25,Electronic Check,No,No,No internet service,No,Yes,1,3042.088829221089,Yes
CUST_00571,5,31.58617617508216,One Year,49,8,89,Credit Card,DSL,No,Yes,No,Yes,1,160.44972319649509,Yes
CUST_00572,33,118.18515466458503,Month-to-Month,9,1,87,Electronic Check,No,No internet service,No,No internet service,Yes,0,3721.3303178112706,Yes
CUST_00573,65,36.602752872580524,One Year,24,2,75,Credit Card,Fiber Optic,Yes,No internet service,Yes,Yes,0,2431.87229773838,Yes
CUST_00574,18,127.3887919328287,Month-to-Month,51,9,15,Credit Card,Fiber Optic,No internet service,Yes,No,No,0,2192.558283136513,Yes
CUST_00575,49,121.66365139715016,One Year,48,7,22,Credit Card,Fiber Optic,No,No internet service,No,Yes,0,5942.614088085391,Yes
CUST_00576,11,112.13681070658694,Month-to-Month,7,5,39,Bank Transfer,No,No internet service,No internet service,Yes,Yes,0,1273.923313486125,Yes
CUST_00577,26,24.700849468219076,One Year,54,7,59,Credit Card,Fiber Optic,No,No internet service,No internet service,Yes,0,639.0890258457281,Yes
CUST_00578,63,59.40668627289272,Month-to-Month,10,6,72,Bank Transfer,Fiber Optic,No,Yes,Yes,No,0,3611.288819401581,Yes
CUST_00579,59,54.20463408840957,Month-to-Month,4,13,31,Bank Transfer,Fiber Optic,No internet service,No,Yes,No,0,3353.190795541515,Yes
CUST_00580,27,66.81773297129749,Two Year,57,12,14,Cash,Fiber Optic,No internet service,No,No,No,0,1874.308954772145,Yes
CUST_00581,49,31.39355707929901,Month-to-Month,44,12,12,Credit Card,DSL,No,No internet service,No,Yes,0,1580.020047037755,Yes
CUST_00582,33,141.80451699403818,One Year,52,4,4,Credit Card,No,Yes,Yes,Yes,Yes,0,4638.140481248761,Yes
CUST_00583,1,91.99429129260892,Month-to-Month,54,8,74,Credit Card,Fiber Optic,No,No,Yes,Yes,1,89.08585246321402,Yes
CUST_00584,21,59.71816038554306,Month-to-Month,36,3,73,Electronic Check,Fiber Optic,No,Yes,No internet service,No,0,1309.4379219250407,Yes
CUST_00585,55,71.60759721965684,Month-to-Month,55,5,51,Credit Card,DSL,Yes,Yes,Yes,Yes,0,3951.159072485954,Yes
CUST_00586,6,78.13633026562863,Month-to-Month,58,1,76,Electronic Check,Fiber Optic,Yes,No,No,No,0,485.3370391680123,Yes
CUST_00587,69,98.07726333688025,Two Year,44,14,40,Bank Transfer,DSL,No internet service,No,No,No,0,6660.471631298582,No
CUST_00588,5,87.03832560054471,Month-to-Month,37,1,52,Bank Transfer,DSL,Yes,No,No,No,0,428.02351345859813,Yes
CUST_00589,3,139.52095651787425,Two Year,28,1,49,Bank Transfer,Fiber Optic,No,No,No internet service,Yes,1,438.88579124115995,Yes
CUST_00590,53,84.60525277775794,One Year,4,9,14,Credit Card,Fiber Optic,Yes,No internet service,No,No,1,4493.868507331295,Yes
CUST_00591,23,148.98054192703066,Month-to-Month,8,6,6,Credit Card,Fiber Optic,No,No,No,Yes,0,3303.4348662405023,Yes
CUST_00592,53,130.68524450686243,One Year,58,12,39,Credit Card,DSL,Yes,No,No,Yes,0,6732.155727650757,No
CUST_00593,37,47.106366866453655,One Year,47,1,27,Bank Transfer,Fiber Optic,Yes,No,No,Yes,0,1739.7885782826158,Yes
CUST_00594,17,140.9773779037091,One Year,1,14,31,Credit Card,DSL,No,No,No,No,0,2286.963297061229,Yes
CUST_00595,1,35.12763172511189,Month-to-Month,0,14,14,Credit Card,No,No internet service,No,No internet service,Yes,0,34.996022488728016,Yes
CUST_00596,51,126.2684621038549,Month-to-Month,39,11,84,Cash,Fiber Optic,Yes,No internet service,Yes,Yes,0,6387.491969725723,Yes
CUST_00597,45,69.48102815195541,Two Year,59,14,69,Credit Card,Fiber Optic,No,No,Yes,Yes,0,3213.984835953358,Yes
CUST_00598,4,134.13666165785904,Two Year,50,12,64,Electronic Check,DSL,No,No,Yes,No,0,528.763606379412,Yes
CUST_00599,62,132.84736971396853,Two Year,29,1,3,Electronic Check,DSL,No internet service,Yes,Yes,No,0,8633.989991387516,Yes
CUST_00600,65,124.77030201529075,Month-to-Month,10,14,10,Credit Card,No,No,Yes,Yes,No,0,7851.171812716151,Yes
CUST_00601,32,122.70395671991798,One Year,27,8,25,Credit Card,DSL,No,No,No internet service,Yes,0,3962.252779051516,Yes
CUST_00602,34,59.608288082745304,Month-to-Month,43,6,60,Credit Card,Fiber Optic,No,Yes,No,Yes,0,1943.5268982980915,Yes
CUST_00603,39,30.51950679666278,Month-to-Month,11,10,36,Electronic Check,Fiber Optic,No internet service,Yes,No,Yes,0,1218.0966775209445,Yes
CUST_00604,26,72.38742323947099,Month-to-Month,38,2,22,Electronic Check,DSL,Yes,No,No,Yes,0,1975.189260230527,Yes
CUST_00605,34,42.55818694824613,One Year,25,2,84,Electronic Check,No,No,Yes,No internet service,No,0,1493.157026387033,Yes
CUST_00606,54,110.34364155732003,Month-to-Month,12,6,39,Cash,Fiber Optic,No internet service,Yes,No,Yes,1,5991.747914361141,Yes
CUST_00607,3,64.99296444991212,Month-to-Month,58,4,76,Electronic Check,DSL,No,No,No internet service,Yes,0,194.68138202491366,Yes
CUST_00608,50,146.82932611178893,Two Year,7,9,22,Credit Card,DSL,No,No,Yes,Yes,0,7587.427422789795,Yes
